gene	zcount_A1	zcount_A2	zcount_A3	zcount_A4	zcount_A5	zcount_A6
phldb1b	0	0	0	0	0	0
phldb2a	0	0	0	0	0	0
phldb2b	0	0	0	0	0	0
phldb3	0	0	0	0	0	0
phlpp1	0	0	0	0	0	0
phlpp2	0	0	0	0	0	0
pho	0	0	0	0	0	0
phospho1	0	0	0	0	0	0
phospho2	0	0	0	0	0	0
phox2a	0	0	0	0	0	0
phox2ba	0	0	0	0	0	0
phox2bb	0	0	0	0	0	0
phpt1	0	0	0	0	0	0
phrf1	0	0	0	0	0	0
phtf2	0	0	0	0	0	0
phyh	0	0	0	0	0	0
phyhd1	0	0	0	0	0	0
phyhip	0	0	0	0	0	0
phyhipla	0	0	0	0	0	0
phyhipla_1	35.6125350152007	59.3895357977744	16.0537474312633	21.5463804779001	23.4226327956177	33.4642848956813
phyhiplb	0	0	0	0	0	0
phykpl	0	0	0	0	0	0
pi15a	0	0	0	0	0	0
pi15b	0	0	0	0	0	0
pi4k2a	0	0	0	0	0	0
pi4k2b	0	0	0	0	0	0
pi4kaa	0	0	0	0	0	0
pi4kab	0	0	0	0	0	0
pi4kb	0	0	0	0	0	0
pi4kb_1	63.3652594373129	75.5468454107283	38.0296343760682	50.7129813467422	68.706632656077	76.956751226683
pias1a	0	0	0	0	0	0
pias1b	0	0	0	0	0	0
pias1b_1	66.2764901508895	68.2175802102022	51.671583414431	82.9805216711154	64.5721416019322	83.6275615211
pias1b_2	43.3841776284761	63.0515066679756	34.5515894157393	77.295051440496	60.8607559782134	85.9606110146906
pias2	0	0	0	0	0	0
pias2_1	125.892354067254	154.762700223844	109.121767209698	114.511852060124	124.447227631922	142.909557625241
pias4a	0	0	0	0	0	0
pias4b	0	0	0	0	0	0
pibf1	0	0	0	0	0	0
pibf1_1	188.906948228202	258.853697896273	184.639950954963	207.492775045772	170.77580613328	206.177716820188
picalma	0	0	0	0	0	0
picalma_1	73.3911843431018	80.013545872045	56.3054735610096	47.0261510716319	72.5609697101147	64.5496802069118
picalmb	0	0	0	0	0	0
pick1	0	0	0	0	0	0
pid1	0	0	0	0	0	0
pid1_1	11.21183084664	3.18060884615031	2.9073783574097	11.2410769683059	5.4475952254445	9.18885809803619
pidd1	0	0	0	0	0	0
piezo1	0	0	0	0	0	0
pif1	0	0	0	0	0	0
piga	0	0	0	0	0	0
pigb	0	0	0	0	0	0
pigbos1	0	0	0	0	0	0
pigc	0	0	0	0	0	0
pigf	0	0	0	0	0	0
pigh	0	0	0	0	0	0
pigk	0	0	0	0	0	0
pigl	0	0	0	0	0	0
pigl_1	61.8836703133893	145.999409686872	53.2719436952066	82.0152659617298	59.5968070865016	63.5136724680561
pigm	0	0	0	0	0	0
pign	0	0	0	0	0	0
pigo	0	0	0	0	0	0
pigp	0	0	0	0	0	0
pigq	0	0	0	0	0	0
pigr	0	0	0	0	0	0
pigrl2.3	0	0	0	0	0	0
pigrl2.4	0	0	0	0	0	0
pigrl2.6	0	0	0	0	0	0
pigrl3.5	0	0	0	0	0	0
pigrl3.9	0	0	0	0	0	0
pigrl4.2	0	0	0	0	0	0
pigs	0	0	0	0	0	0
pigt	0	0	0	0	0	0
pigt_1	45.8435570701836	45.9506825594498	37.749248260468	43.7069586964682	39.4171422018959	51.8801218863987
pigu	0	0	0	0	0	0
pigv	0	0	0	0	0	0
pigw	0	0	0	0	0	0
pigx	0	0	0	0	0	0
pih1d1	0	0	0	0	0	0
pih1d2	0	0	0	0	0	0
pih1d3	0	0	0	0	0	0
pih1d3_1	346.353255787606	984.638117165208	675.312526397088	548.889654409641	886.989739685535	536.367308824759
pih1d3_2	693.153419002034	996.544887246596	716.809738562498	939.385437118214	515.55674073325	654.819362685676
pik3ap1	0	0	0	0	0	0
pik3ap1_1	29.8940672094783	28.703463981433	5.5549097379234	25.6604779520829	22.1413173180813	29.9964691705901
pik3c2a	0	0	0	0	0	0
pik3c2a_1	40.8946847266081	47.4507952476683	29.3075682916805	38.5247665955699	59.7005519393631	79.2799045870529
pik3c2a_2	43.2773813354022	55.9254428582516	20.9373576815168	59.7797279475732	52.6001664131222	39.6751032605595
pik3c2b	0	0	0	0	0	0
pik3c2g	0	0	0	0	0	0
pik3c3	0	0	0	0	0	0
pik3ca	0	0	0	0	0	0
pik3cb	0	0	0	0	0	0
pik3cb_1	1.8615613706889	1.3477394324223	0.454878186598563	1.36092925473481	2.01455464039382	1.33496665899359
pik3cd	0	0	0	0	0	0
pik3cg	0	0	0	0	0	0
pik3ip1	0	0	0	0	0	0
pik3r1	0	0	0	0	0	0
pik3r2	0	0	0	0	0	0
pik3r2_1	30.248741232774	29.694352447996	21.2136551811645	75.5620991537758	44.201156657714	45.8841764652405
pik3r3a	0	0	0	0	0	0
pik3r3b	0	0	0	0	0	0
pik3r3b_1	9.46947494346047	22.772289771349	11.6371328633345	27.8532847193649	19.6564608357215	26.6865309759497
pik3r3b_2	4.37481572385008	3.46735313789402	0.675157602249389	4.30927609558002	2.99012333561076	2.90610895146706
pik3r3b_3	37.9086243347107	35.6827948931174	12.9656103529815	32.9157272097112	33.3959502464779	36.1725145697121
pik3r4	0	0	0	0	0	0
pik3r5	0	0	0	0	0	0
pik3r5_1	7.67169679099935	7.18239260552486	3.69784594795212	4.7941470499408	6.82372494932246	4.94385210121354
pik3r6b	0	0	0	0	0	0
pikfyve	0	0	0	0	0	0
pim1	0	0	0	0	0	0
pim2	0	0	0	0	0	0
pim3	0	0	0	0	0	0
pimr100	0	0	0	0	0	0
pimr100_1	11.8921438885447	2.15761510963957	3.92118956544188	2.6815149324765	5.89206260070782	0.986384767428763
pimr105	0	0	0	0	0	0
pimr106	0	0	0	0	0	0
pimr108	0	0	0	0	0	0
pimr109	0	0	0	0	0	0
pimr110	0	0	0	0	0	0
pimr110_1	9.90308642477227	11.6727253391774	10.5284671645573	13.6159732768646	9.024821975731	5.382357261225
pimr112	0	0	0	0	0	0
pimr112_1	9.05217991961613	8.54398846907046	25.2323605860262	15.6865550767294	17.7781753759888	33.8520621023451
pimr113	0	0	0	0	0	0
pimr115	0	0	0	0	0	0
pimr117	0	0	0	0	0	0
pimr117_1	125.017379648164	85.7335578848689	205.777263137276	111.452702292255	101.234110553806	100.361235301815
pimr118	0	0	0	0	0	0
pimr118_1	55.6025638367304	48.5619857430073	117.751016068122	58.0704202359693	41.0699729076567	35.1902312239122
pimr119	0	0	0	0	0	0
pimr119_1	43.6884747115235	34.9478656819961	91.8488257244906	50.3314787322456	67.7963476557777	35.3733066286385
pimr120	0	0	0	0	0	0
pimr120_1	43.1967831972275	34.2983492748683	76.711506606038	47.4438553499047	29.1893979255491	27.2251767936085
pimr122	0	0	0	0	0	0
pimr122_1	16.1272611167628	15.8791811418737	12.6103850792818	15.3271766043123	26.3971897258677	10.408692728414
pimr122_2	13.6510588030068	6.62437441412378	8.11381078113074	9.27857424972538	11.9780896966669	10.3715518137229
pimr123	0	0	0	0	0	0
pimr123_1	25.2613878002483	20.5826766119534	21.1336405493693	21.7857555097948	30.8126132248235	25.5459219865014
pimr123_2	20.1529705691995	19.1227568007065	18.4404550252541	22.3192397776508	29.4656910464344	19.1875207885911
pimr124	0	0	0	0	0	0
pimr126	0	0	0	0	0	0
pimr128	0	0	0	0	0	0
pimr129	0	0	0	0	0	0
pimr130	0	0	0	0	0	0
pimr131	0	0	0	0	0	0
pimr132	0	0	0	0	0	0
pimr133	0	0	0	0	0	0
pimr134	0	0	0	0	0	0
pimr135	0	0	0	0	0	0
pimr136	0	0	0	0	0	0
pimr138	0	0	0	0	0	0
pimr140	0	0	0	0	0	0
pimr141	0	0	0	0	0	0
pimr142	0	0	0	0	0	0
pimr144	0	0	0	0	0	0
pimr144_1	4.23885795048205	17.0219577097901	40.3262839501076	11.8997620965196	62.3863337543207	28.5333865370056
pimr145	0	0	0	0	0	0
pimr145_1	6.78217272077128	16.3672670286443	37.5642097069495	16.8579963034027	58.1049186927497	31.1273307676425
pimr146	0	0	0	0	0	0
pimr146_1	29.9280588949518	24.7221667468659	47.234866183679	14.347191584292	35.8388594878892	16.8881863758206
pimr147	0	0	0	0	0	0
pimr147_1	7.91253484089983	4.91018010859329	58.2797665306349	13.2219578850217	49.8479039311484	19.4545817297766
pimr148	0	0	0	0	0	0
pimr148_1	10.0823684448224	2.59536599315733	44.8933128997071	12.7762336187318	44.8563024620172	16.7100000230785
pimr149	0	0	0	0	0	0
pimr150	0	0	0	0	0	0
pimr151	0	0	0	0	0	0
pimr151_1	32.2985104053903	3.93828777722163	16.8921613477787	7.29085560199568	30.3539021244748	17.8794178873345
pimr152	0	0	0	0	0	0
pimr152_1	21.852104222734	46.4069747137478	41.8270873614833	18.1054413963931	29.560036709928	10.4470834807549
pimr154	0	0	0	0	0	0
pimr154_1	47.092615017296	20.3114794370311	52.3945934999791	9.37611899335104	49.0653866561556	23.855366537162
pimr156	0	0	0	0	0	0
pimr156_1	20.6212778704294	11.6373240533544	46.512664694723	8.34954692886817	24.318769156742	11.2236919756495
pimr157	0	0	0	0	0	0
pimr157_1	12.5179070190913	5.6864352786319	22.0712594835263	9.18733807402181	20.9840991394601	6.47742547358212
pimr158	0	0	0	0	0	0
pimr158_1	26.4375357313198	15.0060231214307	39.0189576050176	15.4621239423485	35.7628958187382	15.1671513184453
pimr159	0	0	0	0	0	0
pimr159_1	26.0769427389007	9.26800639808351	14.4817734626079	7.9722335194985	23.089163042569	13.9402608876892
pimr160	0	0	0	0	0	0
pimr161	0	0	0	0	0	0
pimr163	0	0	0	0	0	0
pimr166	0	0	0	0	0	0
pimr168	0	0	0	0	0	0
pimr172	0	0	0	0	0	0
pimr173	0	0	0	0	0	0
pimr175	0	0	0	0	0	0
pimr179	0	0	0	0	0	0
pimr185	0	0	0	0	0	0
pimr186	0	0	0	0	0	0
pimr188	0	0	0	0	0	0
pimr188_1	214.229920795249	236.330546720968	438.741792279411	395.485563487654	296.884156811822	238.069679281325
pimr190	0	0	0	0	0	0
pimr190_1	111.153097825828	303.762419737887	238.825945721449	387.435362399381	170.062720658398	126.070598091485
pimr197	0	0	0	0	0	0
pimr209	0	0	0	0	0	0
pimr210	0	0	0	0	0	0
pimr210_1	38.2514223636471	49.7885513622894	110.956172323932	70.2418061605918	113.057674924182	77.8684675936676
pimr212	0	0	0	0	0	0
pimr213	0	0	0	0	0	0
pimr214	0	0	0	0	0	0
pimr46	0	0	0	0	0	0
pimr47	0	0	0	0	0	0
pimr47_1	25.8679465468645	37.7142417839508	33.566219519419	18.7808237153403	15.9275726256137	24.0516493062013
pimr47_2	65.2688724286541	76.533400360492	76.3186818820044	59.0156540836059	69.333030142021	75.3486364038969
pimr48	0	0	0	0	0	0
pimr48_1	77.3576389455556	107.093716171861	104.747925115507	82.5408858845023	47.3706154349526	78.3683969929505
pimr48_2	60.5328404330907	82.2236131693016	153.900826595721	91.4575744911784	54.5897995945797	52.0913197005914
pimr49	0	0	0	0	0	0
pimr50	0	0	0	0	0	0
pimr51	0	0	0	0	0	0
pimr53	0	0	0	0	0	0
pimr54	0	0	0	0	0	0
pimr55	0	0	0	0	0	0
pimr60	0	0	0	0	0	0
pimr62	0	0	0	0	0	0
pimr63	0	0	0	0	0	0
pimr64	0	0	0	0	0	0
pimr65	0	0	0	0	0	0
pimr66	0	0	0	0	0	0
pimr67	0	0	0	0	0	0
pimr68	0	0	0	0	0	0
pimr70	0	0	0	0	0	0
pimr70_1	33.1585448150153	19.850533209807	25.7370077977467	39.1118106579786	34.2252048315351	34.0495324646088
pimr80	0	0	0	0	0	0
pimr81	0	0	0	0	0	0
pimr82	0	0	0	0	0	0
pimr83	0	0	0	0	0	0
pimr84	0	0	0	0	0	0
pimr88	0	0	0	0	0	0
pimr92	0	0	0	0	0	0
pimr93	0	0	0	0	0	0
pimr93_1	18.2610154717151	52.88268442785	17.5559398347522	5.95281224629023	26.5650498163528	30.7419327610016
pimr95	0	0	0	0	0	0
pimr95_1	26.4443145866355	27.3736245951372	13.7484016013604	0	17.6577005611698	10.9747951335007
pin1	0	0	0	0	0	0
pin4	0	0	0	0	0	0
pink1	0	0	0	0	0	0
pinx1	0	0	0	0	0	0
pip4k2aa	0	0	0	0	0	0
pip4k2ab	0	0	0	0	0	0
pip4k2ca	0	0	0	0	0	0
pip4k2cb	0	0	0	0	0	0
pip5k1aa	0	0	0	0	0	0
pip5k1ab	0	0	0	0	0	0
pip5k1ba	0	0	0	0	0	0
pip5k1bb	0	0	0	0	0	0
pip5k1ca	0	0	0	0	0	0
pip5kl1	0	0	0	0	0	0
pip5kl1_1	17.2575776959674	17.868798379954	13.6638332259566	18.6075384350142	18.7802342190492	19.2481545993837
pipox	0	0	0	0	0	0
pir	0	0	0	0	0	0
pisd	0	0	0	0	0	0
pisd_1	44.2954642042306	57.4926958171074	44.3381771951454	65.9625363675932	58.5241596950727	66.3370744734595
pithd1	0	0	0	0	0	0
pitpnaa	0	0	0	0	0	0
pitpnab	0	0	0	0	0	0
pitpnab_1	20.2872744205105	16.0055676043531	14.3626480297271	15.9056651289006	13.884796853404	12.4566199284023
pitpnb	0	0	0	0	0	0
pitpnbl	0	0	0	0	0	0
pitpnbl_1	83.1272711239937	179.132215068457	189.681986438825	190.89477921247	200.754368160875	118.172810453547
pitpnbl_2	9.25313750596191	4.59368054737674	10.3361477099384	7.73106197117423	58.6511491427307	4.55014539553359
pitpnc1	0	0	0	0	0	0
pitpnm2	30.9560904595059	30.3987421379961	15.3152005763079	29.2061343737736	25.9178740832785	28.9413021500528
pitpnm3	0	0	0	0	0	0
pitrm1	0	0	0	0	0	0
pitrm1_1	52.3010883859949	89.2267114384267	53.2707978507934	34.0714058552634	77.3339391070824	105.463153651443
pitx1	0	0	0	0	0	0
pitx2	0	0	0	0	0	0
pitx3	0	0	0	0	0	0
piwil1	0	0	0	0	0	0
piwil2	0	0	0	0	0	0
pja2	0	0	0	0	0	0
pja2_1	52.3148058047572	144.766850980906	71.018233437491	88.1776256944027	99.8613734636607	120.05151825037
pkd1a	0	0	0	0	0	0
pkd1b	0	0	0	0	0	0
pkd1l1	0	0	0	0	0	0
pkd1l2a	0	0	0	0	0	0
pkd1l3	0	0	0	0	0	0
pkd2	0	0	0	0	0	0
pkd2l1	0	0	0	0	0	0
pkdcca	0	0	0	0	0	0
pkdcca_1	31.1066575173001	21.61987395245	11.4015096564147	41.2372014320684	48.8115998973861	40.153084589056
pkdccb	0	0	0	0	0	0
pkhd1l1	0	0	0	0	0	0
pkib	0	0	0	0	0	0
pkig	0	0	0	0	0	0
pkig_1	113.834795490215	227.290505536415	130.295431968115	154.177956689301	103.739250560621	154.673884435203
pklr	0	0	0	0	0	0
pkma	0	0	0	0	0	0
pkmb	0	0	0	0	0	0
pkmyt1	0	0	0	0	0	0
pkn1a	0	0	0	0	0	0
